0.22652477,3,9.0,10.13,-1.0
0.22865759,3,10.0,10.26,-1.0
0.22672673,3,11.0,10.42,-1.0
0.23492615,3,12.0,10.92,-1.0
0.23689784,3,13.0,11.41,-1.0
0.22427745,3,14.0,11.39,-1.0
0.23166268,3,15.0,11.38,-1.0
0.258137,3,16.0,10.86,-1.0
0.32225657,3,17.0,10.42,-1.0
0.36566684,3,18.0,10.71,-1.0
0.3850314,3,19.0,10.69,-1.0
0.3671659,3,20.0,10.79,-1.0
0.3486242,3,21.0,10.85,-1.0
0.313276,3,22.0,11.21,-1.0
0.27079892,3,23.0,10.84,-1.0
0.231947,4,0.0,10.79,3.0
0.17795515,4,1.0,10.28,3.0
0.14271823,4,2.0,10.2,3.0
0.12616976,4,3.0,9.82,3.0
0.12011166,4,4.0,9.76,3.0
0.12030338,4,5.0,9.76,3.0
0.13489778,4,6.0,9.72,3.0
0.16725436,4,7.0,9.55,3.0
0.21126235,4,8.0,9.57,3.0
0.23290686,4,9.0,9.31,3.0
0.22480974,4,10.0,9.61,3.0
0.22701634,4,11.0,9.76,3.0
0.22692938,4,12.0,9.71,3.0
0.2307362,4,13.0,9.84,3.0
0.23939942,4,14.0,10.15,3.0
0.26139665,4,15.0,10.17,3.0
0.278832,4,16.0,9.75,3.0
0.3343805,4,17.0,9.67,3.0
0.362937,4,18.0,9.58,3.0
0.3769831,4,19.0,9.49,3.0
0.36335766,4,20.0,9.04,3.0
0.33420244,4,21.0,9.08,3.0
0.30947822,4,22.0,8.62,3.0
0.27006337,4,23.0,8.17,3.0
0.23663998,5,0.0,8.12,-1.0
0.18887171,5,1.0,8.09,-1.0
0.15078461,5,2.0,8.07,-1.0
0.13161695,5,3.0,8.09,-1.0
0.12193141,5,4.0,8.09,-1.0
0.12056687,5,5.0,8.14,-1.0
0.13022047,5,6.0,8.14,-1.0
0.14671421,5,7.0,8.18,-1.0
0.18444347,5,8.0,8.69,-1.0
0.22327617,5,9.0,8.75,-1.0
0.24424714,5,10.0,9.17,-1.0
0.25869915,5,11.0,9.8,-1.0
0.26206896,5,12.0,10.32,-1.0
0.27119505,5,13.0,10.45,-1.0
0.26829594,5,14.0,10.66,-1.0
0.26744494,5,15.0,10.28,-1.0
0.28853548,5,16.0,10.17,-1.0
0.33889422,5,17.0,10.18,-1.0
0.36904046,5,18.0,10.17,-1.0
0.38252795,5,19.0,10.14,-1.0
0.35743114,5,20.0,9.69,-1.0
0.3303648,5,21.0,9.08,-1.0
0.30388442,5,22.0,8.39,-1.0
0.27359027,5,23.0,7.84,-1.0
0.24627781,6,0.0,7.42,-1.0
0.19467223,6,1.0,7.71,-1.0
0.15372322,6,2.0,7.26,-1.0
0.13069546,6,3.0,6.91,-1.0
0.12233364,6,4.0,7.03,-1.0
0.11759601,6,5.0,6.99,-1.0
0.12714483,6,6.0,6.98,-1.0
0.1402882,6,7.0,6.98,-1.0
0.16871695,6,8.0,7.02,-1.0
0.22047278,6,9.0,7.53,-1.0
0.25531983,6,10.0,7.53,-1.0
0.27235997,6,11.0,7.97,-1.0
0.2806709,6,12.0,7.57,-1.0
0.31281286,6,13.0,7.68,-1.0
0.31766105,6,14.0,7.61,-1.0
0.31535614,6,15.0,7.3,-1.0
0.3289704,6,16.0,7.51,-1.0
0.3760452,6,17.0,7.57,-1.0
0.40167385,6,18.0,7.6,-1.0
0.40429947,6,19.0,7.96,-1.0
0.38317302,6,20.0,8.53,-1.0
0.3599904,6,21.0,8.57,-1.0
0.32165432,6,22.0,8.61,-1.0
0.26535967,6,23.0,8.48,-1.0
0.21999727,0,0.0,8.06,-1.0
0.170653,0,1.0,7.98,-1.0
0.13746297,0,2.0,7.94,-1.0
0.12253412,0,3.0,7.56,-1.0
0.118536845,0,4.0,7.47,-1.0
0.12055263,0,5.0,7.11,-1.0
0.13818276,0,6.0,7.1,-1.0
0.18609528,0,7.0,7.39,-1.0
0.23643975,0,8.0,7.45,-1.0
0.24379234,0,9.0,7.5,-1.0
0.240753,0,10.0,7.89,-1.0
0.23538603,0,11.0,7.97,-1.0
0.2384617,0,12.0,8.06,-1.0
0.24313053,0,13.0,8.56,-1.0
0.23819481,0,14.0,8.56,-1.0
0.235302,0,15.0,8.52,-1.0
0.26411635,0,16.0,8.37,-1.0
0.32580617,0,17.0,8.04,-1.0
0.36680105,0,18.0,8.07,-1.0
0.40357178,0,19.0,8.19,-1.0
0.3872888,0,20.0,8.57,-1.0
0.35837895,0,21.0,9.02,-1.0
0.3260882,0,22.0,9.02,-1.0
0.2681728,0,23.0,9.08,-1.0
0.21747231,1,0.0,9.08,-1.0
0.16859499,1,1.0,9.1,-1.0
0.13789874,1,2.0,9.11,-1.0
0.12174832,1,3.0,9.24,-1.0
0.11866872,1,4.0,9.62,-1.0
0.1184795,1,5.0,9.65,-1.0
0.13959761,1,6.0,9.64,-1.0
0.19363534,1,7.0,9.53,-1.0
0.25124076,1,8.0,9.02,-1.0
0.23330678,1,9.0,9.08,-1.0
0.22022314,1,10.0,9.78,-1.0
0.2137275,1,11.0,10.01,-1.0
0.207636,1,12.0,10.86,-1.0
0.21356088,1,13.0,11.23,-1.0
0.21474741,1,14.0,10.86,-1.0
0.22029202,1,15.0,10.79,-1.0
0.2388565,1,16.0,10.78,-1.0
0.3183741,1,17.0,10.67,-1.0
0.36483762,1,18.0,10.32,-1.0
0.38663915,1,19.0,10.11,-1.0
0.37399003,1,20.0,10.14,-1.0
0.3527449,1,21.0,9.67,-1.0
0.3205176,1,22.0,9.23,-1.0
0.26641363,1,23.0,9.22,-1.0
0.2203819,2,0.0,8.84,-1.0
0.17034598,2,1.0,9.18,-1.0
0.13777836,2,2.0,9.19,-1.0
0.12250354,2,3.0,9.21,-1.0
0.12017992,2,4.0,9.14,-1.0
0.12034108,2,5.0,9.13,-1.0
0.14146614,2,6.0,9.1,-1.0
0.19046251,2,7.0,8.93,-1.0
0.25632843,2,8.0,8.46,-1.0
0.24136685,2,9.0,8.37,-1.0
0.23791286,2,10.0,7.99,-1.0
0.22335657,2,11.0,8.01,-1.0
0.21748285,2,12.0,8.07,-1.0
0.21961881,2,13.0,8.16,-1.0
0.21115468,2,14.0,8.16,-1.0
0.20814486,2,15.0,7.96,-1.0
0.22381939,2,16.0,7.21,-1.0
0.30880886,2,17.0,6.41,-1.0
0.36115503,2,18.0,5.58,-1.0
0.39330095,2,19.0,4.98,-1.0
0.38506475,2,20.0,3.56,-1.0
0.36499926,2,21.0,2.73,-1.0
0.3251781,2,22.0,2.57,-1.0
0.27627754,2,23.0,1.77,-1.0
0.22853059,3,0.0,1.92,-1.0
0.17726044,3,1.0,1.56,-1.0
0.14515254,3,2.0,1.16,-1.0
0.13300726,3,3.0,1.29,-1.0
0.12628345,3,4.0,1.39,-1.0
0.12742908,3,5.0,1.4,-1.0
0.14509624,3,6.0,1.98,-1.0
0.19960505,3,7.0,2.02,-1.0
0.26755038,3,8.0,1.93,-1.0
0.25334156,3,9.0,2.36,-1.0
0.2422081,3,10.0,2.47,-1.0
0.22919092,3,11.0,2.95,-1.0
0.2342763,3,12.0,2.66,-1.0
0.24079978,3,13.0,3.1,-1.0
0.24349183,3,14.0,3.08,-1.0
0.23983361,3,15.0,3.43,-1.0
0.26263368,3,16.0,3.01,-1.0
0.33800745,3,17.0,2.97,-1.0
0.3850474,3,18.0,3.0,-1.0
0.415562,3,19.0,2.96,-1.0
0.40172362,3,20.0,2.57,-1.0
0.37937933,3,21.0,2.23,-1.0
0.33622262,3,22.0,2.49,-1.0
0.28788975,3,23.0,2.47,-1.0
0.2403955,4,0.0,2.09,-1.0
0.18504164,4,1.0,2.07,-1.0
0.15286605,4,2.0,2.11,-1.0
0.1354153,4,3.0,1.73,-1.0
0.12928353,4,4.0,1.58,-1.0
0.13340186,4,5.0,1.21,-1.0
0.1547112,4,6.0,0.89,-1.0
0.20422538,4,7.0,1.66,-1.0
0.27354616,4,8.0,1.76,-1.0
0.26512963,4,9.0,2.24,-1.0
0.257452,4,10.0,2.78,-1.0
0.24321483,4,11.0,3.71,-1.0
0.23582043,4,12.0,4.68,-1.0
0.23550309,4,13.0,5.31,-1.0
0.22863704,4,14.0,5.7,-1.0
0.22946982,4,15.0,5.24,-1.0
0.25926262,4,16.0,4.64,-1.0
0.3378088,4,17.0,3.97,-1.0
0.384008,4,18.0,3.35,-1.0
0.40478355,4,19.0,2.78,-1.0
0.38948092,4,20.0,1.91,-1.0
0.3615808,4,21.0,2.15,-1.0
0.32988474,4,22.0,1.37,-1.0
0.28681204,4,23.0,1.37,-1.0
0.25506708,5,0.0,1.75,-1.0
0.20482957,5,1.0,1.86,-1.0
0.16482377,5,2.0,2.39,-1.0
0.14416021,5,3.0,2.86,-1.0
0.13203579,5,4.0,2.99,-1.0
0.13246521,5,5.0,3.08,-1.0
0.14392154,5,6.0,3.38,-1.0
0.16730349,5,7.0,3.05,-1.0
0.21685307,5,8.0,3.08,-1.0
0.2702142,5,9.0,3.58,-1.0
0.28723943,5,10.0,3.66,-1.0
0.2951595,5,11.0,4.18,-1.0
0.29689375,5,12.0,4.52,-1.0
0.3155188,5,13.0,4.52,-1.0
0.30670184,5,14.0,4.53,-1.0
0.30263668,5,15.0,4.07,-1.0
0.31447703,5,16.0,3.88,-1.0
0.3730376,5,17.0,3.93,-1.0
0.40991262,5,18.0,3.86,-1.0
0.4198565,5,19.0,3.41,-1.0
0.3964129,5,20.0,3.38,-1.0
0.36151055,5,21.0,3.58,-1.0
0.3345447,5,22.0,3.56,-1.0
0.29220414,5,23.0,3.52,-1.0
0.26381692,6,0.0,3.48,-1.0
0.21006371,6,1.0,3.48,-1.0
0.16921093,6,2.0,3.48,-1.0
0.14824197,6,3.0,3.35,-1.0
0.13610056,6,4.0,2.94,-1.0
0.13405101,6,5.0,2.89,-1.0
0.13987021,6,6.0,2.35,-1.0
0.15782991,6,7.0,2.28,-1.0
0.19914976,6,8.0,2.12,-1.0
0.24975985,6,9.0,1.45,-1.0
0.282546,6,10.0,1.57,-1.0
0.30365455,6,11.0,2.44,-1.0
0.32215285,6,12.0,2.88,-1.0
0.33763352,6,13.0,2.88,-1.0
0.33037195,6,14.0,2.88,-1.0
0.32363677,6,15.0,2.69,-1.0
0.3588517,6,16.0,2.31,-1.0
0.4096731,6,17.0,1.83,-1.0
0.44280395,6,18.0,1.73,-1.0
0.44211528,6,19.0,1.64,-1.0
0.42545798,6,20.0,1.67,-1.0
0.39995587,6,21.0,1.18,-1.0
0.35591808,6,22.0,1.16,-1.0
0.29601306,6,23.0,1.04,-1.0
0.24303831,0,0.0,0.94,-1.0
0.19242343,0,1.0,0.61,-1.0
0.1606445,0,2.0,0.29,-1.0
0.14319116,0,3.0,0.63,-1.0
0.13406812,0,4.0,0.64,-1.0
0.1379308,0,5.0,0.19,-1.0
0.1595564,0,6.0,-0.37,-1.0
0.2167684,0,7.0,-0.41,-1.0
0.29011354,0,8.0,-0.27,-1.0
0.28132975,0,9.0,0.07,-1.0
0.26636645,0,10.0,0.32,-1.0
0.26410556,0,11.0,0.85,-1.0
0.2642841,0,12.0,1.31,-1.0
0.27862725,0,13.0,1.42,-1.0
0.27914387,0,14.0,1.95,-1.0
0.28531843,0,15.0,1.94,-1.0
0.30550972,0,16.0,1.73,-1.0
0.35282853,0,17.0,2.15,-1.0
0.4080687,0,18.0,2.23,-1.0
0.43950644,0,19.0,2.62,-1.0
0.43093133,0,20.0,2.94,-1.0
0.4026632,0,21.0,2.51,-1.0
0.35989192,0,22.0,2.45,-1.0
0.30117372,0,23.0,2.03,-1.0
0.24631032,1,0.0,2.38,-1.0
0.19383316,1,1.0,1.94,-1.0
0.16064656,1,2.0,2.28,-1.0
0.14704452,1,3.0,1.93,-1.0
0.13690351,1,4.0,1.93,-1.0
0.14011212,1,5.0,1.54,-1.0
0.16586699,1,6.0,1.53,-1.0
0.21907286,1,7.0,1.37,-1.0
0.2820616,1,8.0,1.23,-1.0
0.2701632,1,9.0,1.26,-1.0
0.25882676,1,10.0,1.28,-1.0
0.25333995,1,11.0,1.87,-1.0
0.25443345,1,12.0,1.53,-1.0
0.25970024,1,13.0,1.48,-1.0
0.2598497,1,14.0,2.06,-1.0
0.25597093,1,15.0,2.29,-1.0
0.28662506,1,16.0,2.19,-1.0
0.35184658,1,17.0,1.69,-1.0
0.40488112,1,18.0,1.02,-1.0
0.4332913,1,19.0,0.89,-1.0
0.4236113,1,20.0,0.79,-1.0
0.40897802,1,21.0,0.31,-1.0
0.36192602,1,22.0,0.2,-1.0
0.30119285,1,23.0,-0.83,-1.0
0.25059077,2,0.0,-1.91,-1.0
0.19648637,2,1.0,-1.02,-1.0
0.16142239,2,2.0,-1.33,-1.0
0.1486723,2,3.0,-1.77,-1.0
0.1435867,2,4.0,-1.76,-1.0
0.1453277,2,5.0,-2.02,-1.0
0.17064777,2,6.0,-2.01,-1.0
0.22336096,2,7.0,-1.79,-1.0
0.29367504,2,8.0,-2.18,-1.0
0.28316447,2,9.0,-2.16,-1.0
0.26593566,2,10.0,-1.38,-1.0
0.25976822,2,11.0,-0.88,-1.0
0.26050708,2,12.0,-0.33,-1.0
0.2619393,2,13.0,-0.22,-1.0
0.25706345,2,14.0,-0.06,-1.0
0.25272095,2,15.0,-0.15,-1.0
0.27359644,2,16.0,-0.25,-1.0
0.35185078,2,17.0,-0.78,-1.0
0.41301128,2,18.0,-1.29,-1.0
0.4386861,2,19.0,-1.74,-1.0
0.42719686,2,20.0,-1.75,-1.0
0.41125664,2,21.0,-2.32,-1.0
0.37401617,2,22.0,-1.61,-1.0
0.30969864,2,23.0,-2.02,-1.0
0.25998545,3,0.0,-2.09,-1.0
0.20334181,3,1.0,-1.57,-1.0
0.16808073,3,2.0,-1.96,-1.0
0.15382473,3,3.0,-2.48,-1.0
0.14918567,3,4.0,-2.87,-1.0
0.15095073,3,5.0,-3.02,-1.0
0.1778131,3,6.0,-3.47,-1.0
0.22973764,3,7.0,-3.86,-1.0
0.30284855,3,8.0,-3.79,-1.0
0.2842069,3,9.0,-2.89,-1.0
0.27299708,3,10.0,-1.49,-1.0
0.25594637,3,11.0,1.51,-1.0
0.2537056,3,12.0,2.54,-1.0
0.25485012,3,13.0,2.57,-1.0
0.2540098,3,14.0,2.88,-1.0
0.2614039,3,15.0,2.48,-1.0
0.28928587,3,16.0,2.23,-1.0
0.35237244,3,17.0,2.04,-1.0
0.40782708,3,18.0,1.62,-1.0
0.43493292,3,19.0,1.55,-1.0
0.4264258,3,20.0,1.2,-1.0
0.4074334,3,21.0,1.13,-1.0
0.37278295,3,22.0,1.29,-1.0
0.31279096,3,23.0,1.63,-1.0
0.26293656,4,0.0,1.33,-1.0
0.20616649,4,1.0,1.26,-1.0
0.17089841,4,2.0,0.89,-1.0
0.15685132,4,3.0,0.86,-1.0
0.14999618,4,4.0,0.69,-1.0
0.15097365,4,5.0,0.14,-1.0
0.1739651,4,6.0,-0.33,-1.0
0.22594565,4,7.0,-1.03,-1.0
0.29452792,4,8.0,-1.44,-1.0
0.3009015,4,9.0,-1.93,-1.0
0.28763503,4,10.0,-1.9,-1.0
0.28857845,4,11.0,-1.88,-1.0
0.29910234,4,12.0,-1.86,-1.0
0.3111322,4,13.0,-1.87,-1.0
0.30424073,4,14.0,-1.47,-1.0
0.2961714,4,15.0,-1.42,-1.0
0.3229871,4,16.0,-1.32,-1.0
0.40030316,4,17.0,-1.26,-1.0
0.44248447,4,18.0,-1.18,-1.0
0.4611078,4,19.0,-0.81,-1.0
0.43737677,4,20.0,-0.73,-1.0
0.40331686,4,21.0,-0.47,-1.0
0.3623964,4,22.0,-0.74,-1.0
0.3097265,4,23.0,-0.29,-1.0
0.27632758,5,0.0,-0.65,-1.0
0.21891947,5,1.0,-0.27,-1.0
0.18465915,5,2.0,-0.23,-1.0
0.16341847,5,3.0,-0.22,-1.0
0.15428631,5,4.0,0.16,-1.0
0.15380622,5,5.0,0.28,-1.0
0.16182512,5,6.0,0.31,-1.0
0.18153517,5,7.0,0.36,-1.0
0.23003563,5,8.0,0.76,-1.0
0.29811326,5,9.0,0.78,-1.0
0.33960152,5,10.0,0.79,-1.0
0.3629522,5,11.0,0.8,-1.0
0.36828902,5,12.0,0.85,-1.0
0.37215215,5,13.0,0.84,-1.0
0.37720814,5,14.0,0.82,-1.0
0.37069514,5,15.0,0.65,-1.0
0.38617852,5,16.0,0.23,-1.0
0.41802981,5,17.0,0.19,-1.0
0.4360409,5,18.0,0.12,-1.0
0.43668732,5,19.0,0.14,-1.0
0.41546756,5,20.0,-0.22,-1.0
0.38731357,5,21.0,-0.23,-1.0
0.3510409,5,22.0,-0.22,-1.0
0.30835685,5,23.0,0.08,-1.0
0.28275636,6,0.0,0.08,-1.0
0.22638814,6,1.0,-0.39,-1.0
0.18542379,6,2.0,-0.47,-1.0
0.16794199,6,3.0,-0.47,-1.0
0.1551011,6,4.0,-0.81,-1.0
0.15173632,6,5.0,-0.92,-1.0
0.15869194,6,6.0,-0.9,-1.0
0.17308983,6,7.0,-0.93,-1.0
0.21573777,6,8.0,-0.92,-1.0
0.28628677,6,9.0,-1.45,-1.0
0.3361051,6,10.0,-1.3,-1.0
0.35425496,6,11.0,-0.9,-1.0
0.3729969,6,12.0,-0.8,-1.0
0.39846644,6,13.0,-0.36,-1.0
0.3872173,6,14.0,-0.31,-1.0
0.38431647,6,15.0,-0.21,-1.0
0.38913366,6,16.0,-0.23,-1.0
0.43642342,6,17.0,-0.25,-1.0
0.4672317,6,18.0,-0.28,-1.0
0.47056285,6,19.0,-0.32,-1.0
0.43839228,6,20.0,-0.37,-1.0
0.41055557,6,21.0,-0.41,-1.0
0.3676047,6,22.0,-0.46,-1.0
0.3035251,6,23.0,-0.47,-1.0
0.2633795,0,0.0,-0.47,-1.0
0.20777236,0,1.0,-0.84,-1.0
0.17361145,0,2.0,-0.84,-1.0
0.15624055,0,3.0,-0.76,-1.0
0.1488711,0,4.0,-0.84,-1.0
0.14679237,0,5.0,-0.84,-1.0
0.17039019,0,6.0,-0.84,-1.0
0.22043854,0,7.0,-0.86,-1.0
0.28568944,0,8.0,-0.83,-1.0
0.2932769,0,9.0,-0.37,-1.0
0.29985327,0,10.0,-0.21,-1.0
0.27907276,0,11.0,0.53,-1.0
0.28409126,0,12.0,0.72,-1.0
0.280048,0,13.0,1.16,-1.0
0.273814,0,14.0,1.17,-1.0
0.27388835,0,15.0,1.08,-1.0
0.2853777,0,16.0,0.42,-1.0
0.36075637,0,17.0,-0.21,-1.0
0.42700163,0,18.0,-0.66,-1.0
0.458882,0,19.0,-1.09,-1.0
0.43821982,0,20.0,-0.72,-1.0
0.41547683,0,21.0,-0.83,-1.0
0.3771358,0,22.0,-1.42,-1.0
0.3045831,0,23.0,-1.98,-1.0
0.25620934,1,0.0,-2.21,-1.0
0.20139793,1,1.0,-3.09,-1.0
0.17144014,1,2.0,-3.7,-1.0
0.15645733,1,3.0,-3.73,-1.0
0.14869928,1,4.0,-2.83,-1.0
0.15012789,1,5.0,-3.14,-1.0
0.1744768,1,6.0,-2.12,-1.0
0.22705694,1,7.0,-1.49,-1.0
0.29320738,1,8.0,-1.25,-1.0
0.28834966,1,9.0,-0.39,-1.0
0.28106567,1,10.0,0.27,-1.0
0.26819032,1,11.0,1.31,-1.0
0.2704342,1,12.0,1.97,-1.0
0.27562997,1,13.0,2.39,-1.0
0.26988134,1,14.0,2.49,-1.0
0.27080587,1,15.0,2.5,-1.0
0.3006401,1,16.0,2.82,-1.0
0.36826146,1,17.0,2.49,-1.0
0.4126933,1,18.0,2.79,-1.0
0.45276695,1,19.0,2.35,-1.0
0.43348807,1,20.0,2.29,-1.0
0.41135827,1,21.0,2.43,-1.0
0.36628452,1,22.0,2.81,-1.0
0.30741775,1,23.0,2.82,-1.0
0.25902838,2,0.0,2.82,-1.0
0.2018091,2,1.0,2.38,-1.0
0.17031798,2,2.0,2.39,-1.0
0.15555468,2,3.0,2.34,-1.0
0.14824563,2,4.0,2.31,-1.0
0.14881204,2,5.0,1.92,-1.0
0.17100164,2,6.0,1.86,-1.0
0.22579949,2,7.0,1.83,-1.0
0.29368263,2,8.0,1.38,-1.0
0.28478834,2,9.0,1.76,-1.0
0.2695961,2,10.0,1.91,-1.0
0.26444566,2,11.0,1.92,-1.0
0.26713,2,12.0,1.98,-1.0
0.27722415,2,13.0,2.27,-1.0
0.27107352,2,14.0,2.29,-1.0
0.2688728,2,15.0,2.29,-1.0
0.2953148,2,16.0,2.26,-1.0
0.36019596,2,17.0,1.94,-1.0
0.40741256,2,18.0,1.88,-1.0
0.4413325,2,19.0,1.88,-1.0
0.42388773,2,20.0,1.87,-1.0
0.40080526,2,21.0,2.24,-1.0
0.37031975,2,22.0,2.23,-1.0
0.3042033,2,23.0,1.79,-1.0
0.26081944,3,0.0,1.41,-1.0
0.20001766,3,1.0,1.36,-1.0
0.16767947,3,2.0,1.31,-1.0
0.1532861,3,3.0,1.28,-1.0
0.14594883,3,4.0,1.23,-1.0
0.14875852,3,5.0,1.23,-1.0
0.17252904,3,6.0,1.23,-1.0
0.22355637,3,7.0,1.22,-1.0
0.2930441,3,8.0,1.57,-1.0
0.29033327,3,9.0,1.62,-1.0
0.2792355,3,10.0,1.69,-1.0
0.2715344,3,11.0,1.8,-1.0
0.2711286,3,12.0,1.84,-1.0
0.2764521,3,13.0,1.91,-1.0
0.2759202,3,14.0,2.17,-1.0
0.26886484,3,15.0,2.23,-1.0
0.28710946,3,16.0,2.18,-1.0
0.36126196,3,17.0,2.08,-1.0
0.4033736,3,18.0,1.71,-1.0
0.4334646,3,19.0,1.56,-1.0
0.4166913,3,20.0,1.5,-1.0
0.40029138,3,21.0,1.12,-1.0
0.36939356,3,22.0,1.02,-1.0
0.3069814,3,23.0,-0.11,-1.0
0.2605733,4,0.0,-0.78,-1.0
0.20106742,4,1.0,-1.19,-1.0
0.17044789,4,2.0,-0.89,-1.0
0.15475784,4,3.0,-0.2,-1.0
0.14605066,4,4.0,0.28,-1.0
0.14608619,4,5.0,0.75,-1.0
0.171332,4,6.0,0.81,-1.0
0.22598742,4,7.0,0.88,-1.0
0.29845178,4,8.0,1.01,-1.0
0.30498725,4,9.0,1.08,-1.0
0.29320464,4,10.0,1.27,-1.0
0.2805687,4,11.0,1.73,-1.0
0.2750439,4,12.0,1.81,-1.0
0.27463502,4,13.0,1.85,-1.0
0.27371573,4,14.0,1.73,-1.0
0.2663504,4,15.0,1.28,-1.0
0.2870687,4,16.0,0.73,-1.0
0.35643822,4,17.0,0.67,-1.0
0.40907928,4,18.0,0.66,-1.0
0.43812996,4,19.0,0.96,-1.0
0.41820562,4,20.0,1.51,-1.0
0.39030588,4,21.0,2.47,-1.0
0.36654383,4,22.0,2.98,-1.0
0.31352916,4,23.0,2.94,-1.0
0.27233034,5,0.0,2.87,-1.0
0.21527271,5,1.0,2.42,-1.0
0.17992444,5,2.0,2.38,-1.0
0.16004133,5,3.0,2.41,-1.0
0.14828217,5,4.0,2.46,-1.0
0.14526106,5,5.0,2.57,-1.0
0.15797287,5,6.0,3.01,-1.0
0.17766175,5,7.0,3.01,-1.0
0.22931841,5,8.0,2.37,-1.0
0.27436042,5,9.0,2.91,-1.0
0.29706734,5,10.0,4.31,-1.0
0.28577352,5,11.0,5.69,-1.0
0.2821764,5,12.0,6.74,-1.0
0.2846523,5,13.0,7.32,-1.0
0.27986562,5,14.0,7.41,-1.0
0.2715823,5,15.0,7.3,-1.0
0.28545886,5,16.0,6.86,-1.0
0.3362842,5,17.0,6.62,-1.0
0.38811615,5,18.0,6.2,-1.0
0.40886912,5,19.0,6.47,-1.0
0.38272583,5,20.0,7.52,-1.0
0.35550174,5,21.0,7.53,-1.0
0.32702985,5,22.0,7.46,-1.0
0.28398854,5,23.0,7.56,-1.0
0.2589807,6,0.0,7.58,-1.0
0.20994721,6,1.0,7.54,-1.0
0.16684146,6,2.0,7.63,-1.0
0.149504,6,3.0,8.07,-1.0
0.13629729,6,4.0,8.68,-1.0
0.13310724,6,5.0,9.33,-1.0
0.14153978,6,6.0,9.84,-1.0
0.15510361,6,7.0,10.26,-1.0
0.19586404,6,8.0,9.79,-1.0
0.25387168,6,9.0,9.2,-1.0
0.28223863,6,10.0,9.04,-1.0
0.28938225,6,11.0,9.43,-1.0
0.29538578,6,12.0,9.29,-1.0
0.29906517,6,13.0,9.63,-1.0
0.3021529,6,14.0,9.47,-1.0
0.2917732,6,15.0,9.02,-1.0
0.3033839,6,16.0,8.38,-1.0
0.36847344,6,17.0,6.68,-1.0
0.40882817,6,18.0,5.56,-1.0
0.421757,6,19.0,5.57,-1.0
0.41064635,6,20.0,5.71,-1.0
0.36800474,6,21.0,5.77,-1.0
0.33961678,6,22.0,5.35,-1.0
0.2783379,6,23.0,4.72,-1.0
0.23471254,0,0.0,4.29,-1.0
0.18117009,0,1.0,4.63,-1.0
0.15359563,0,2.0,4.69,-1.0
0.13586581,0,3.0,4.55,-1.0
0.1297338,0,4.0,3.68,-1.0
0.13375838,0,5.0,3.26,-1.0
0.15680808,0,6.0,3.18,-1.0
0.20713511,0,7.0,3.02,-1.0
0.2672003,0,8.0,3.03,-1.0
0.25181702,0,9.0,3.8,-1.0
0.2395883,0,10.0,5.31,-1.0
0.22844033,0,11.0,6.5,-1.0
0.24074112,0,12.0,7.52,-1.0
0.25487083,0,13.0,8.02,-1.0
0.25815213,0,14.0,8.51,-1.0
0.25995559,0,15.0,8.2,-1.0
