timestamp,kWh,weekday,hour,temperature,Holiday
2013-07-04 03:00:00,0.09747111947318908,3,3.0,12.48,-1.0
2013-07-04 04:00:00,0.09702069616180621,3,4.0,12.97,-1.0
2013-07-04 05:00:00,0.11065794923800563,3,5.0,13.2,-1.0
2013-07-04 06:00:00,0.14661411091251175,3,6.0,13.86,-1.0
2013-07-04 07:00:00,0.18501128899341487,3,7.0,15.29,-1.0
2013-07-04 08:00:00,0.17446340549388525,3,8.0,16.69,-1.0
2013-07-04 09:00:00,0.17561859934111446,3,9.0,17.6,-1.0
2013-07-04 10:00:00,0.16728340229582236,3,10.0,18.52,-1.0
2013-07-04 11:00:00,0.16683571691757623,3,11.0,20.41,-1.0
2013-07-04 12:00:00,0.16876255883349012,3,12.0,21.48,-1.0
2013-07-04 13:00:00,0.1625618061335842,3,13.0,21.6,-1.0
2013-07-04 14:00:00,0.16088052681091253,3,14.0,21.64,-1.0
2013-07-04 15:00:00,0.16876707414863595,3,15.0,22.43,-1.0
2013-07-04 16:00:00,0.1843670744120414,3,16.0,22.89,-1.0
2013-07-04 17:00:00,0.20530912513640642,3,17.0,22.51,-1.0
2013-07-04 18:00:00,0.2218470367074318,3,18.0,22.28,-1.0
2013-07-04 19:00:00,0.2191742566616485,3,19.0,21.5,-1.0
2013-07-04 20:00:00,0.22103066788334902,3,20.0,19.81,-1.0
2013-07-04 21:00:00,0.23980809031044217,3,21.0,17.95,-1.0
2013-07-04 22:00:00,0.22203970647346633,3,22.0,17.1,-1.0
2013-07-04 23:00:00,0.16620526809031044,3,23.0,16.01,-1.0
2013-07-05 00:00:00,0.13684666054562555,4,0.0,14.92,-1.0
2013-07-05 01:00:00,0.1103328312876506,4,1.0,14.4,-1.0
2013-07-05 02:00:00,0.10037631775225904,4,2.0,13.43,-1.0
2013-07-05 03:00:00,0.09663817771084338,4,3.0,12.85,-1.0
2013-07-05 04:00:00,0.09727051961596385,4,4.0,12.9,-1.0
2013-07-05 05:00:00,0.11613704813629519,4,5.0,12.63,-1.0
2013-07-05 06:00:00,0.1508429969691265,4,6.0,14.57,-1.0
2013-07-05 07:00:00,0.18542959335466866,4,7.0,16.92,-1.0
2013-07-05 08:00:00,0.17992036899472894,4,8.0,18.59,-1.0
2013-07-05 09:00:00,0.17324100926379213,4,9.0,19.91,-1.0
2013-07-05 10:00:00,0.1669403126341555,4,10.0,21.02,-1.0
2013-07-05 11:00:00,0.16840907381400602,4,11.0,22.1,-1.0
2013-07-05 12:00:00,0.16990380267319277,4,12.0,23.27,-1.0
2013-07-05 13:00:00,0.16583527863328312,4,13.0,23.76,-1.0
2013-07-05 14:00:00,0.16470670180722893,4,14.0,24.1,-1.0
2013-07-05 15:00:00,0.16835617483057227,4,15.0,24.62,-1.0
2013-07-05 16:00:00,0.18018493414312617,4,16.0,24.52,-1.0
2013-07-05 17:00:00,0.20260786895707827,4,17.0,24.32,-1.0
2013-07-05 18:00:00,0.21390775598644576,4,18.0,23.21,-1.0
2013-07-05 19:00:00,0.20781201736673574,4,19.0,21.83,-1.0
2013-07-05 20:00:00,0.2160282378388554,4,20.0,20.53,-1.0
2013-07-05 21:00:00,0.22779405135542172,4,21.0,18.64,-1.0
2013-07-05 22:00:00,0.21436991716867473,4,22.0,17.5,-1.0
2013-07-05 23:00:00,0.16869634787274096,4,23.0,16.39,-1.0
2013-07-06 00:00:00,0.14489627260918672,5,0.0,15.77,-1.0
2013-07-06 01:00:00,0.11658151353539159,5,1.0,15.17,-1.0
2013-07-06 02:00:00,0.10544427708960843,5,2.0,14.6,-1.0
2013-07-06 03:00:00,0.0973143825489458,5,3.0,13.64,-1.0
2013-07-06 04:00:00,0.09821799700677711,5,4.0,13.48,-1.0
2013-07-06 05:00:00,0.10501298945783132,5,5.0,14.11,-1.0
2013-07-06 06:00:00,0.12313234196159639,5,6.0,15.26,-1.0
2013-07-06 07:00:00,0.15560918665286147,5,7.0,16.99,-1.0
2013-07-06 08:00:00,0.18481965368975906,5,8.0,19.31,-1.0
2013-07-06 09:00:00,0.18938215365210842,5,9.0,20.65,-1.0
2013-07-06 10:00:00,0.19355967612951808,5,10.0,22.41,-1.0
2013-07-06 11:00:00,0.18648305709713855,5,11.0,23.48,-1.0
2013-07-06 12:00:00,0.18900583584337347,5,12.0,24.4,-1.0
2013-07-06 13:00:00,0.1790961972891566,5,13.0,25.43,-1.0
2013-07-06 14:00:00,0.17808377257153613,5,14.0,26.47,-1.0
2013-07-06 15:00:00,0.1698535114667671,5,15.0,26.25,-1.0
2013-07-06 16:00:00,0.18072251506024098,5,16.0,26.2,-1.0
2013-07-06 17:00:00,0.196730045124247,5,17.0,26.06,-1.0
2013-07-06 18:00:00,0.204725338874247,5,18.0,24.53,-1.0
2013-07-06 19:00:00,0.2011153990399096,5,19.0,22.97,-1.0
2013-07-06 20:00:00,0.19885993992846387,5,20.0,21.6,-1.0
2013-07-06 21:00:00,0.21804612204442772,5,21.0,20.31,-1.0
2013-07-06 22:00:00,0.21073418678463857,5,22.0,19.16,-1.0
2013-07-06 23:00:00,0.1745301205195783,5,23.0,18.11,-1.0
2013-07-07 00:00:00,0.1507136671498494,6,0.0,17.52,-1.0
2013-07-07 01:00:00,0.12165705671754287,6,1.0,16.53,-1.0
2013-07-07 02:00:00,0.10637403431317126,6,2.0,16.03,-1.0
2013-07-07 03:00:00,0.10011644995289241,6,3.0,15.83,-1.0
2013-07-07 04:00:00,0.09852986623327681,6,4.0,14.99,-1.0
2013-07-07 05:00:00,0.10265554919917091,6,5.0,15.17,-1.0
2013-07-07 06:00:00,0.12059242513661204,6,6.0,16.66,-1.0
2013-07-07 07:00:00,0.14836009040889392,6,7.0,19.15,-1.0
2013-07-07 08:00:00,0.18017750130016957,6,8.0,21.67,-1.0
2013-07-07 09:00:00,0.19514584509138874,6,9.0,23.37,-1.0
2013-07-07 10:00:00,0.19871810806482004,6,10.0,24.81,-1.0
2013-07-07 11:00:00,0.19722385530431505,6,11.0,25.49,-1.0
2013-07-07 12:00:00,0.20296269087996985,6,12.0,26.78,-1.0
2013-07-07 13:00:00,0.19735895980780102,6,13.0,27.28,-1.0
2013-07-07 14:00:00,0.19317900887507067,6,14.0,26.98,-1.0
2013-07-07 15:00:00,0.18943866610137555,6,15.0,26.82,-1.0
2013-07-07 16:00:00,0.19638760114942527,6,16.0,26.27,-1.0
2013-07-07 17:00:00,0.20629225558696063,6,17.0,25.74,-1.0
2013-07-07 18:00:00,0.2185304315055587,6,18.0,24.15,-1.0
2013-07-07 19:00:00,0.21445355195025437,6,19.0,22.96,-1.0
2013-07-07 20:00:00,0.22161579046542304,6,20.0,21.58,-1.0
2013-07-07 21:00:00,0.23579706050499338,6,21.0,19.99,-1.0
2013-07-07 22:00:00,0.2160851703975881,6,22.0,19.11,-1.0
2013-07-07 23:00:00,0.16665724514791785,6,23.0,18.46,-1.0
2013-07-08 00:00:00,0.1394769984917044,0,0.0,17.87,-1.0
2013-07-08 01:00:00,0.11493087208513843,0,1.0,16.88,-1.0
2013-07-08 02:00:00,0.10346505933320777,0,2.0,16.24,-1.0
2013-07-08 03:00:00,0.09829402900734603,0,3.0,15.67,-1.0
2013-07-08 04:00:00,0.10145394609154267,0,4.0,15.17,-1.0
2013-07-08 05:00:00,0.11165153511019024,0,5.0,14.99,-1.0
2013-07-08 06:00:00,0.1437799962328122,0,6.0,15.82,-1.0
2013-07-08 07:00:00,0.1762706724053494,0,7.0,17.22,-1.0
2013-07-08 08:00:00,0.17232686509042952,0,8.0,19.75,-1.0
2013-07-08 09:00:00,0.16913887331825891,0,9.0,21.42,-1.0
2013-07-08 10:00:00,0.16568237515551365,0,10.0,22.61,-1.0
2013-07-08 11:00:00,0.16664731387370404,0,11.0,23.29,-1.0
2013-07-08 12:00:00,0.16718661636192272,0,12.0,24.66,-1.0
2013-07-08 13:00:00,0.15963588398039955,0,13.0,24.46,-1.0
2013-07-08 14:00:00,0.15573224060674581,0,14.0,24.61,-1.0
2013-07-08 15:00:00,0.16218707626224568,0,15.0,25.18,-1.0
2013-07-08 16:00:00,0.1771450367865888,0,16.0,24.73,-1.0
2013-07-08 17:00:00,0.20191068396457507,0,17.0,24.35,-1.0
2013-07-08 18:00:00,0.22469536537302184,0,18.0,23.11,-1.0
2013-07-08 19:00:00,0.22238326743923117,0,19.0,21.45,-1.0
2013-07-08 20:00:00,0.2256086302430752,0,20.0,19.99,-1.0
