timestamp,kWh,weekday,hour,temperature,Holiday
2013-01-15 14:00:00,0.25984969098509636,1,14.0,2.06,-1.0
2013-01-15 15:00:00,0.2559709195747001,1,15.0,2.29,-1.0
2013-01-15 16:00:00,0.2866250455470738,1,16.0,2.19,-1.0
2013-01-15 17:00:00,0.351846573386657,1,17.0,1.69,-1.0
2013-01-15 18:00:00,0.40488113424209377,1,18.0,1.02,-1.0
2013-01-15 19:00:00,0.4332912961112121,1,19.0,0.89,-1.0
2013-01-15 20:00:00,0.4236113029983645,1,20.0,0.79,-1.0
2013-01-15 21:00:00,0.408978011829911,1,21.0,0.31,-1.0
2013-01-15 22:00:00,0.36192602669938206,1,22.0,0.2,-1.0
2013-01-15 23:00:00,0.3011928391130497,1,23.0,-0.83,-1.0
2013-01-16 00:00:00,0.2505907685262584,2,0.0,-1.91,-1.0
2013-01-16 01:00:00,0.19648636853871324,2,1.0,-1.02,-1.0
2013-01-16 02:00:00,0.16142239165757907,2,2.0,-1.33,-1.0
2013-01-16 03:00:00,0.14867230107233734,2,3.0,-1.77,-1.0
2013-01-16 04:00:00,0.14358669567430027,2,4.0,-1.76,-1.0
2013-01-16 05:00:00,0.1453276989821883,2,5.0,-2.02,-1.0
2013-01-16 06:00:00,0.17064776439476553,2,6.0,-2.01,-1.0
2013-01-16 07:00:00,0.2233609594692839,2,7.0,-1.79,-1.0
2013-01-16 08:00:00,0.29367502704471105,2,8.0,-2.18,-1.0
2013-01-16 09:00:00,0.28316448567793534,2,9.0,-2.16,-1.0
2013-01-16 10:00:00,0.2659356480094528,2,10.0,-1.38,-1.0
2013-01-16 11:00:00,0.259768223813852,2,11.0,-0.88,-1.0
2013-01-16 12:00:00,0.2605070909636364,2,12.0,-0.33,-1.0
2013-01-16 13:00:00,0.2619392837484094,2,13.0,-0.22,-1.0
2013-01-16 14:00:00,0.25706344286493366,2,14.0,-0.06,-1.0
2013-01-16 15:00:00,0.2527209596437011,2,15.0,-0.15,-1.0
